id,pattern,token_count,update_date,label,para
2201.08452,"code, package",27,,,• rm_after_cloning: delete the package source code after the tool is done analyzing it. Strongly recommended if running over a large batch of packages.
2201.08452,"code, package",4,,,package source code.
2201.08452,"code, package",5,,,the package source code.
2201.08452,"code, package",93,,,"3.1 Package Setup and Installation Supplied with an npm package name, npm-ﬁlter scrapes the repository link from the npm package page. The source code is then downloaded (with a git clone). If the user speciﬁed a particular commit to be analyzed, then the source code is checked out at this commit. If there is no repository link found on the page or if there is an issue with the cloning, then npm-ﬁlter bails out at this stage and reports the error to the user."
2201.08452,"code, package, code available, data, code package",88,,,"Once the code has been downloaded, the package dependencies are installed 1. The list of transitive dependencies can be a useful piece of data: for example, [30] show that transitive dependencies can contain vulnerabilities that compromise the package itself. npm-ﬁlter computes this list by reporting the list of all packages in the node_modules directory after the install phase has completed. There is also an option to exclude devDependencies, which are dependencies excluded from production distributions of the package."
2201.08452,"code, package, code available, github, code package",111,,,"ABSTRACT The static properties of code repositories, e.g., lines of code, dependents, dependencies, etc. can be readily scraped from code hosting platforms such as GitHub, and from package management systems such as npm for JavaScript; Although no less important, information related to the dynamic properties of programs, e.g., number of tests in a test suite that pass or fail, is less readily available. The ability to easily collect this dynamic information could be immensely useful to researchers conducting corpus analyses, as they could differentiate projects based on properties that can only be observed by running them."
2201.08452,"code, package, code package, code available",140,,,"npm-ﬁlter is a tool for automatically installing, building, and testing sets of npm packages. npm is a major repository for JavaScript library code, and already contains a wealth of static metadata about JavaScript projects (and, if available, a link to the code). npm-ﬁlter complements this by generating information such as how a project is built, if and how it is tested, the number of passing/failing tests, and the list of transitive dependencies. npm-ﬁlter runs package code in a sandbox for added security and to ensure reproducibility of results. Users can also specify custom scripts to run over the source code of the package. As far as we know, there is no similar framework to automatically build, run, and test npm packages."
2201.08452,"code, package, code package, code available",34,,,"comprises various phases of execution, which correspond to the tasks required to set up and test an npm package, and running any user-speciﬁed scripts over the package’s source code."
2201.08452,"code, package, code package, code available",71,,,"3.4 Running Custom Scripts and CodeQL In addition to the metadata collected about the package build and test suite, users can also specify shell scripts and CodeQL [10] static analysis queries to be run over the source code of the package. The scripts are run in the sequence speciﬁed, and any terminal output of each of them is included in the results, including errors."
2201.08452,"code, package, download, code available",61,,,"download, install, build, test, and run custom user scripts over the source code of JavaScript projects available on npm, the most popular JavaScript package manager. In addition to describing the implementation and usage of npm-ﬁlter, we also show that it has already been useful in developing evaluation suites for three separate JavaScript tools."
2201.08452,"code, package, download, code available",70,,,"In this paper, we present npm-ﬁlter, an automated tool that can download, install, build, test, and run custom user scripts over the source code of JavaScript projects available on npm, the most popular JavaScript package manager. We outline this tool, describe its implementation, and show that npm-ﬁlter has already been useful in developing evaluation suites for multiple JavaScript tools."
